2026-07-02,-11.2,-4.9,42.2
2026-07-03,-11.2,-4.9,42.2
2026-07-06,-10.4,-4.8,42.31
2026-07-09,-28.3,-7.0,41.55
2026-07-10,-29.5,-7.6,41.55
2026-07-11,-29.5,-7.6,41.55
2026-07-12,-26.2,-7.6,41.49
2026-07-13,-30.9,-8.2,41.52
2026-07-14,-28.4,-7.8,41.6
2026-07-15,-32.7,-8.7,41.42
2026-07-16,-27.7,-7.9,41.5
2026-07-17,-13.6,-1.7,41.5
2026-07-18,-13.6,-1.7,41.5
2026-07-19,-13.6,-1.7,41.5
2026-07-20,-13.6,-1.7,41.5
2026-07-21,-13.6,-1.7,41.5
2026-07-22,-13.6,-1.7,41.5
2026-07-23,-13.6,-1.7,41.5
2026-07-24,-13.6,-1.7,41.5
2026-07-25,-24.2,-2.5,41.12
2026-07-27,-24.2,-2.5,41.12
2026-07-30,-13.4,-1.7,41.69
2026-07-31,-1.9,-1.4,42.88
2026-08-01,-1.6,-1.4,42.85
2026-08-02,-1.6,-1.4,42.85
2026-08-03,5.9,-1.2,43.44
2026-08-04,5.9,-1.2,43.44
2026-08-05,6.7,-1.4,43.66
2026-08-06,6.7,-1.4,43.66
2026-08-07,6.7,-1.4,43.66
2026-08-08,6.7,-1.4,43.66
2026-08-09,6.7,-1.4,43.66
2026-08-10,20.9,-0.4,43.85
2026-08-11,20.4,-0.4,43.87
2026-08-12,20.4,-0.4,43.87
2026-08-13,20.4,-0.4,43.87
2026-08-14,23.1,-0.3,43.96
2026-08-15,23.1,-0.3,43.96
2026-08-16,26.9,-0.2,44.16
2026-08-17,26.6,-0.2,44.16
2026-08-18,24.6,-0.4,43.96
2026-08-19,19.4,-0.5,43.68
2026-08-20,23.6,-0.5,44.04
2026-08-21,18.9,-0.2,43.92
2026-08-22,22.3,-0.1,44.2
2026-08-23,22.3,-0.1,44.2
2026-08-24,22.3,-0.1,44.2
2026-08-25,21.4,-0.2,44.09
2026-08-26,25.3,0.1,44.39
2026-08-27,25.3,0.0,44.31
2026-08-28,27.9,0.2,44.58
2026-08-29,27.9,0.2,44.58
2026-08-30,30.3,0.3,44.59
2026-08-31,26.7,0.1,44.31
2026-09-01,25.1,0.1,44.23
