2026-06-25,42.7
2026-06-26,42.4
2026-06-29,44.8
2026-06-30,40.9
2026-07-01,37.9
2026-07-02,38.9
2026-07-03,39.1
2026-07-06,41.6
2026-07-09,42.0
2026-07-10,35.7
2026-07-11,37.5
2026-07-12,40.3
2026-07-13,37.3
2026-07-14,38.2
2026-07-15,37.1
2026-07-16,38.8
2026-07-17,36.5
2026-07-18,36.5
2026-07-19,37.9
2026-07-20,38.8
2026-07-21,35.6
2026-07-22,38.9
2026-07-23,39.0
2026-07-24,38.7
2026-07-25,35.1
2026-07-27,38.5
2026-07-30,39.6
2026-07-31,36.2
2026-08-01,35.3
2026-08-02,35.1
2026-08-03,34.7
2026-08-04,38.2
2026-08-05,37.5
2026-08-06,39.2
2026-08-07,35.0
2026-08-08,35.0
2026-08-09,33.0
2026-08-10,39.3
2026-08-11,36.5
2026-08-12,37.8
2026-08-13,36.0
2026-08-14,30.8
2026-08-15,30.9
2026-08-16,32.6
2026-08-17,34.2
2026-08-18,34.3
