2026-06-25,16.1
2026-06-26,15.0
2026-06-29,15.8
2026-06-30,16.6
2026-07-01,15.9
2026-07-02,15.6
2026-07-03,15.4
2026-07-06,16.4
2026-07-09,16.8
2026-07-10,16.4
2026-07-11,17.7
2026-07-12,16.7
2026-07-13,16.3
2026-07-14,16.1
2026-07-15,16.1
2026-07-16,15.4
2026-07-17,15.3
2026-07-18,24.9
2026-07-19,16.1
2026-07-20,16.3
2026-07-21,15.1
2026-07-22,15.0
2026-07-23,16.4
2026-07-24,15.3
2026-07-25,16.2
2026-07-27,15.4
2026-07-30,14.8
2026-07-31,13.7
2026-08-01,12.1
2026-08-02,14.4
2026-08-03,14.0
2026-08-04,14.7
2026-08-05,14.6
2026-08-06,14.6
2026-08-07,13.9
2026-08-08,13.8
2026-08-09,14.0
2026-08-10,14.2
2026-08-11,14.0
2026-08-12,12.8
2026-08-13,12.8
2026-08-14,12.4
2026-08-15,13.1
2026-08-16,11.6
2026-08-17,13.0
2026-08-18,14.0
2026-08-19,12.9
2026-08-20,13.9
