2026-06-17,6.0
2026-06-18,7.0
2026-06-19,7.8
2026-06-20,7.5
2026-06-22,7.5
2026-06-23,8.2
2026-06-24,8.2
2026-06-25,10.7
2026-06-26,9.3
2026-06-29,9.7
2026-06-30,8.3
2026-07-01,13.3
2026-07-02,11.2
2026-07-03,9.5
2026-07-06,9.1
2026-07-09,11.1
2026-07-10,8.5
2026-07-11,8.7
2026-07-12,8.7
2026-07-13,8.7
2026-07-14,7.8
2026-07-15,7.8
2026-07-16,7.6
2026-07-17,7.3
2026-07-18,7.3
2026-07-19,7.3
2026-07-20,6.6
2026-07-21,5.8
2026-07-22,7.4
2026-07-23,7.5
2026-07-24,9.9
2026-07-25,9.5
2026-07-27,11.1
2026-07-30,9.1
2026-07-31,9.9
2026-08-01,9.3
2026-08-02,9.3
2026-08-03,10.4
2026-08-04,9.2
2026-08-05,10.2
2026-08-06,6.6
2026-08-07,7.4
2026-08-08,6.8
2026-08-09,6.8
2026-08-10,6.8
2026-08-11,8.9
2026-08-12,8.8
2026-08-13,7.7
2026-08-14,7.3
2026-08-15,7.3
2026-08-16,7.3
2026-08-17,8.3
2026-08-18,8.9
2026-08-19,7.4
2026-08-20,7.6
2026-08-21,8.5
2026-08-22,7.8
2026-08-23,7.8
2026-08-24,7.8
2026-08-25,7.8
2026-08-26,7.4
2026-08-27,6.8
2026-08-28,5.7
2026-08-29,6.4
2026-08-30,6.4
2026-08-31,7.4
2026-09-01,8.5
2026-09-02,8.4
