2026-06-25,25.2
2026-06-26,23.7
2026-06-29,24.8
2026-06-30,23.6
2026-07-01,23.1
2026-07-02,22.6
2026-07-03,22.7
2026-07-06,22.8
2026-07-09,23.8
2026-07-10,22.9
2026-07-11,26.5
2026-07-12,21.5
2026-07-13,26.6
2026-07-14,25.8
2026-07-15,25.4
2026-07-16,25.2
2026-07-17,26.6
2026-07-18,27.6
2026-07-19,25.7
2026-07-20,27.5
2026-07-21,26.9
2026-07-22,27.0
2026-07-23,28.2
2026-07-24,28.5
2026-07-25,28.7
2026-07-27,27.3
2026-07-30,27.2
2026-07-31,25.2
2026-08-01,25.7
2026-08-02,27.1
2026-08-03,25.7
2026-08-04,25.8
2026-08-05,24.8
2026-08-06,25.1
2026-08-07,24.3
2026-08-08,23.7
2026-08-09,26.9
2026-08-10,25.6
2026-08-11,25.1
2026-08-12,23.8
2026-08-13,23.1
2026-08-14,22.8
2026-08-15,23.8
2026-08-16,24.2
2026-08-17,23.6
2026-08-18,24.8
2026-08-19,24.4
2026-08-20,24.5
2026-08-21,24.2
2026-08-22,24.1
2026-08-23,24.9
2026-08-24,24.9
2026-08-25,32.6
2026-08-26,22.9
2026-08-27,23.8
2026-08-28,22.6
2026-08-29,21.5
2026-08-30,21.5
