2026-06-16,20.9
2026-06-17,20.9
2026-06-18,22.8
2026-06-19,20.6
2026-06-20,20.9
2026-06-22,21.4
2026-06-23,23.3
2026-06-24,23.4
2026-06-25,22.8
2026-06-26,22.0
2026-06-29,21.3
2026-06-30,20.0
2026-07-01,19.8
2026-07-02,20.0
2026-07-03,19.5
2026-07-06,19.2
2026-07-09,19.2
2026-07-10,18.3
2026-07-11,18.2
2026-07-12,18.6
2026-07-13,20.7
2026-07-14,19.0
2026-07-15,18.6
2026-07-16,19.1
2026-07-17,19.6
2026-07-18,19.5
2026-07-19,19.1
2026-07-20,19.6
2026-07-21,18.6
2026-07-22,19.1
2026-07-23,20.8
2026-07-24,20.2
2026-07-25,20.4
2026-07-27,20.5
2026-07-30,19.2
2026-07-31,18.0
2026-08-01,18.1
2026-08-02,18.1
2026-08-03,17.4
2026-08-04,18.7
2026-08-05,17.6
2026-08-06,17.6
2026-08-07,16.7
2026-08-08,16.8
2026-08-09,17.1
2026-08-10,17.4
2026-08-11,17.3
2026-08-12,16.2
2026-08-13,15.8
2026-08-14,15.6
2026-08-15,15.7
2026-08-16,16.5
2026-08-17,16.6
2026-08-18,16.9
2026-08-19,16.4
2026-08-20,17.8
2026-08-21,16.6
2026-08-22,16.8
2026-08-23,17.2
2026-08-24,17.2
2026-08-25,17.8
2026-08-26,17.1
2026-08-27,16.9
2026-08-28,16.2
2026-08-29,16.3
